finger	dirX	dirY	dirZ	group	w_f	w_b	subj_id
1	0.0	0.0	1.0	stroke	0.2851429154428837	0.7244745509905263	189
2	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
2	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
1	0.0	0.0	-1.0	stroke	0.2851429154428837	0.7244745509905263	189
4	1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
3	0.0	0.0	-1.0	stroke	0.2851429154428837	0.7244745509905263	189
1	1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
3	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
1	0.0	-1.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	0.0	1.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
1	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
0	0.0	0.0	1.0	stroke	0.2851429154428837	0.7244745509905263	189
3	0.0	0.0	1.0	stroke	0.2851429154428837	0.7244745509905263	189
2	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
3	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
2	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
0	0.0	-1.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
2	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
0	0.0	-1.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
2	1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
1	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	0.0	0.0	-1.0	stroke	0.2851429154428837	0.7244745509905263	189
2	0.0	1.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
2	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
3	-1.0	0.0	0.0	stroke	0.2851429154428837	0.7244745509905263	189
4	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
1	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
1	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
3	0.0	0.0	1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
0	0.0	-1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
1	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	0.0	-1.0	stroke	0.27214028190953554	0.5741440220966323	190
2	0.0	1.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
2	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
3	-1.0	0.0	0.0	stroke	0.27214028190953554	0.5741440220966323	190
4	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
1	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
1	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
3	0.0	0.0	1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
0	0.0	-1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
1	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	0.0	-1.0	stroke	0.12824931138020632	0.7010185547944808	191
2	0.0	1.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
2	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
3	-1.0	0.0	0.0	stroke	0.12824931138020632	0.7010185547944808	191
4	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
1	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
1	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
3	0.0	0.0	1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
0	0.0	-1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
1	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	0.0	-1.0	stroke	0.24292370733095053	0.5501158786346817	192
2	0.0	1.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
2	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
3	-1.0	0.0	0.0	stroke	0.24292370733095053	0.5501158786346817	192
4	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
1	0.0	0.0	-1.0	stroke	0.1791114546209752	0.7730767298648165	193
1	0.0	-1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
0	0.0	0.0	1.0	stroke	0.1791114546209752	0.7730767298648165	193
2	0.0	0.0	1.0	stroke	0.1791114546209752	0.7730767298648165	193
3	0.0	-1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
4	-1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
1	-1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
1	0.0	0.0	-1.0	stroke	0.1791114546209752	0.7730767298648165	193
4	-1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
3	0.0	-1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
3	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
0	0.0	0.0	1.0	stroke	0.1791114546209752	0.7730767298648165	193
4	-1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
2	0.0	0.0	1.0	stroke	0.1791114546209752	0.7730767298648165	193
1	0.0	-1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
0	0.0	0.0	-1.0	stroke	0.1791114546209752	0.7730767298648165	193
4	0.0	-1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
4	0.0	0.0	1.0	stroke	0.1791114546209752	0.7730767298648165	193
2	0.0	0.0	-1.0	stroke	0.1791114546209752	0.7730767298648165	193
4	1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
2	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
2	0.0	0.0	1.0	stroke	0.1791114546209752	0.7730767298648165	193
4	0.0	0.0	-1.0	stroke	0.1791114546209752	0.7730767298648165	193
2	0.0	-1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
1	-1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
0	-1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
4	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
3	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
1	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
1	0.0	1.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
4	1.0	0.0	0.0	stroke	0.1791114546209752	0.7730767298648165	193
